vilcode11,village,taluk,parcels,farmers,extent_ha,irrigated_pct,village_area_ha,lat,lon
616954,Bandiganahalli,Hole Narsipur,1,1,1.9,0,154,12.6858,76.1661
617009,Bantaratala,Hole Narsipur,10,10,18.6,0,181,12.7291,76.3118
616793,Basavanaikanahalli,Hole Narsipur,3,3,4.0,0,156,12.8455,76.1529
616957,Bediganhalli,Hole Narsipur,46,38,55.0,11,219,12.6405,76.17
616818,Bettasathenahalli,Hole Narsipur,1,1,0.6,0,520,12.8268,76.2353
616809,Bhimanahalli,Hole Narsipur,3,1,1.3,100,174,12.8218,76.2027
616966,Bidarakka,Hole Narsipur,111,81,121.7,68,632,12.641,76.1872
616833,Biranhalli,Hole Narsipur,10,7,5.8,0,70,12.8633,76.2475
616849,Bittagoudanahalli,Hole Narsipur,27,19,25.4,33,211,12.9108,76.2599
616821,Boranahalli,Hole Narsipur,1,1,1.2,0,314,12.8795,76.2227
616888,Buvanahalli,Hole Narsipur,24,20,22.9,83,261,12.7543,76.1807
616876,Buvanahalli,Hole Narsipur,10,10,10.1,100,203,12.7616,76.1755
616900,Byadarahalli,Hole Narsipur,36,30,48.2,3,407,12.7457,76.2089
616830,Chakena,Hole Narsipur,1,1,0.4,0,148,12.8826,76.2425
616803,Channapura,Hole Narsipur,5,5,7.2,0,237,12.8362,76.1963
616891,Chigahalli,Hole Narsipur,8,7,14.8,62,139,12.7716,76.1966
616887,Chigahalli,Hole Narsipur,42,29,32.8,100,172,12.7561,76.1864
616810,Chikanahalli,Hole Narsipur,10,9,37.8,10,382,12.8196,76.2124
616914,Chikka,Hole Narsipur,48,38,43.8,2,153,12.7593,76.2536
616885,Chikka Byaghattahalli,Hole Narsipur,56,38,60.0,14,278,12.7982,76.2025
616989,Chikka Kadanur,Hole Narsipur,12,11,20.2,17,355,12.722,76.2876
616791,Chikkakere,Hole Narsipur,34,28,42.5,18,129,12.8491,76.1726
616898,Chittanahalli,Hole Narsipur,15,15,17.0,0,314,12.7681,76.2293
616951,Cholenahalli,Hole Narsipur,4,3,5.9,0,111,12.7053,76.1912
616894,Dakshananala,Hole Narsipur,4,4,11.3,75,342,12.8078,76.2079
616807,Dakshananala,Hole Narsipur,17,11,8.5,12,15,12.8115,76.2098
616992,Dalagondanahallli,Hole Narsipur,5,4,10.9,20,355,12.6955,76.277
617029,Darangatte,Hole Narsipur,3,2,3.7,0,131,12.6165,76.3172
616999,Dasegowdanakoppalu,Hole Narsipur,8,7,5.7,50,166,12.6321,76.293
616796,Devanagara,Hole Narsipur,1,1,0.6,0,102,12.8408,76.183
617013,Devaramuddanahalli,Hole Narsipur,38,33,44.6,45,486,12.7513,76.3246
617031,Dodda Halli,Hole Narsipur,94,77,76.3,82,630,12.647,76.3226
617007,Dodda Kadanur,Hole Narsipur,13,9,16.6,46,650,12.7077,76.2904
616842,Dodda Kunche,Hole Narsipur,20,14,16.8,35,398,12.8624,76.2629
616886,Doddabyagalavalli,Hole Narsipur,40,34,66.9,42,555,12.7775,76.1931
617003,Doddahalli Kaval,Hole Narsipur,11,6,8.9,36,296,12.6691,76.3041
616902,Galipura,Hole Narsipur,4,4,2.3,75,102,12.7272,76.2139
616901,Galipurada Kaval,Hole Narsipur,279,182,204.4,87,708,12.7181,76.2093
616879,Ganguru,Hole Narsipur,10,8,8.6,50,235,12.7917,76.179
616827,Gavisomanahalli,Hole Narsipur,4,4,3.1,0,198,12.9091,76.2407
616963,Gejjaganahalli,Hole Narsipur,1,1,1.6,100,174,12.6702,76.2151
616995,Gohalli,Hole Narsipur,15,15,11.4,0,225,12.6525,76.2677
616908,Gondinamallenahalli,Hole Narsipur,23,20,16.9,96,226,12.8236,76.2577
616837,Gondinamallenahalli,Hole Narsipur,31,21,30.6,0,63,12.83,76.2638
616950,Gopanahalli,Hole Narsipur,2,2,1.8,100,105,12.7031,76.2085
616956,Goragundi,Hole Narsipur,32,21,19.5,94,247,12.6719,76.1714
616944,Gubbi,Hole Narsipur,3,3,4.8,0,581,12.7011,76.1642
617019,Gulaganjiholli,Hole Narsipur,10,9,24.1,40,514,12.7201,76.3377
616921,Gulladapura,Hole Narsipur,15,11,32.9,27,170,12.7541,76.2801
616933,Gunjevu,Hole Narsipur,4,1,1.6,100,216,12.7959,76.3244
616861,Hadavanahalli,Hole Narsipur,2,2,2.4,50,11,12.8424,76.2802
616860,Hadavanahalli,Hole Narsipur,2,2,1.0,0,263,12.8449,76.2845
616962,Hadya,Hole Narsipur,46,37,50.5,0,155,12.6839,76.2158
616798,Halekote,Hole Narsipur,17,16,18.3,0,257,12.843,76.1843
616994,Halli Mysore,Hole Narsipur,10,10,21.8,20,371,12.6633,76.2633
616936,Hangara,Hole Narsipur,21,15,19.1,0,87,12.8369,76.3217
616794,Hanumanahalli,Hole Narsipur,1,1,0.4,100,193,12.8384,76.1603
616977,Haragonda,Hole Narsipur,1,1,0.7,0,186,12.7083,76.2166
616904,Haralahalli,Hole Narsipur,28,15,13.9,100,208,12.7296,76.2345
616792,Haralahalli,Hole Narsipur,3,3,3.0,0,122,12.8562,76.1632
616832,Harihara,Hole Narsipur,5,4,6.5,40,397,12.8725,76.2436
617011,Havinamaranahalli,Hole Narsipur,75,41,58.5,0,365,12.7642,76.314
616990,Hindlahalli,Hole Narsipur,63,36,46.5,98,135,12.7105,76.2862
616929,Hippadakere,Hole Narsipur,25,17,15.6,100,80,12.8045,76.3008
616811,Hirebelagalali,Hole Narsipur,4,3,4.3,75,324,12.8142,76.2155
616877,Hirehalli,Hole Narsipur,29,25,38.5,72,164,12.7676,76.1815
617020,Hiritalalu,Hole Narsipur,5,5,4.9,60,440,12.7098,76.3267
803177,Hole Narasipur,Hole Narsipur,5,4,6.7,100,574,12.7888,76.2503
616917,Honnavara,Hole Narsipur,90,81,102.2,77,156,12.7406,76.2562
616923,Hullahalli,Hole Narsipur,6,6,15.2,0,193,12.7625,76.267
616836,Huvinahalli,Hole Narsipur,11,9,11.2,0,121,12.8351,76.2677
616932,Idigana Hosuru,Hole Narsipur,10,7,32.3,60,174,12.7816,76.3458
616976,Jakanahalli,Hole Narsipur,1,1,1.9,100,219,12.6922,76.2231
616935,Jakkavalli,Hole Narsipur,26,21,47.5,15,264,12.8213,76.3174
616967,Jittanahalli,Hole Narsipur,3,3,3.4,33,231,12.6369,76.1727
617004,Kabburu,Hole Narsipur,6,6,9.1,100,372,12.6902,76.3023
616815,Kadavina,Hole Narsipur,1,1,1.2,100,54,12.8095,76.2486
617012,Kadavinabachahalli,Hole Narsipur,1,1,2.6,100,264,12.761,76.3304
616816,Kadavinahosahalli,Hole Narsipur,96,62,98.2,99,154,12.8033,76.2523
616814,Kadavinakote,Hole Narsipur,4,4,2.8,100,201,12.7974,76.2375
616841,Kalenahalli,Hole Narsipur,12,6,13.6,0,99,12.8649,76.2529
616884,Kallahalli,Hole Narsipur,21,13,36.7,19,172,12.8099,76.198
616993,Kallahalli,Hole Narsipur,6,6,13.6,17,654,12.667,76.2741
616845,Kallena,Hole Narsipur,2,2,2.2,50,96,12.9002,76.2503
616852,Kamenahalli,Hole Narsipur,53,30,59.1,43,291,12.8815,76.268
616824,Karaganahalli,Hole Narsipur,35,29,26.6,100,155,12.9112,76.218
616870,Kattehosahalli,Hole Narsipur,21,14,17.1,100,101,12.8294,76.2893
616871,Kattehosahalli,Hole Narsipur,1,1,1.9,0,44,12.8248,76.2946
616947,Keragodu,Hole Narsipur,4,3,3.0,100,490,12.7286,76.1848
616799,Kindanahalli,Hole Narsipur,7,6,6.3,0,148,12.8702,76.1793
616991,Kolladabore Kaval,Hole Narsipur,7,6,9.7,43,574,12.7219,76.2708
616918,Kongalabidu,Hole Narsipur,17,15,12.9,59,139,12.7526,76.2586
616897,Krishnapura,Hole Narsipur,4,4,5.1,50,238,12.7748,76.2096
616863,Kunkumana,Hole Narsipur,1,1,1.4,0,105,12.8274,76.2699
616958,Kuppe,Hole Narsipur,107,66,118.0,96,295,12.6602,76.1866
616975,Kurikaval,Hole Narsipur,73,59,80.3,75,181,12.6774,76.221
616979,Kyajanahallikoppalu,Hole Narsipur,3,3,6.8,0,344,12.6452,76.2365
616802,Kyatanahalli,Hole Narsipur,1,1,1.3,100,224,12.847,76.1966
616981,Kyatanahalli,Hole Narsipur,4,3,11.0,25,406,12.6422,76.245
616916,Lakkur,Hole Narsipur,1,1,0.6,0,355,12.7275,76.2558
616906,Lakshmapura,Hole Narsipur,28,14,11.5,93,83,12.7627,76.2366
616848,Lakshmipura,Hole Narsipur,1,1,1.7,0,94,12.9196,76.2744
616953,Machagondanahalli,Hole Narsipur,20,6,8.9,0,204,12.682,76.1773
616961,Madihalli,Hole Narsipur,1,1,4.2,100,144,12.6949,76.2167
616883,Makavalli,Hole Narsipur,16,13,22.7,44,289,12.8298,76.1685
616997,Makavalli,Hole Narsipur,31,24,27.5,13,178,12.6342,76.2726
616825,Malali,Hole Narsipur,8,7,15.0,0,516,12.9316,76.2342
616971,Mallanayakana,Hole Narsipur,49,34,36.7,12,127,12.6309,76.1962
616924,Mallappanahalli,Hole Narsipur,2,2,4.0,0,546,12.768,76.2869
616874,Mallasamudra,Hole Narsipur,8,7,20.3,25,80,12.832,76.3019
616872,Mallasamudra,Hole Narsipur,2,2,5.5,50,49,12.8258,76.2988
616915,Mallena,Hole Narsipur,22,15,24.8,68,160,12.7493,76.2485
616905,Mallenahalli,Hole Narsipur,3,3,1.9,100,229,12.7549,76.24
617006,Mallenahalli,Hole Narsipur,5,4,13.6,40,220,12.6965,76.307
616983,Malliganashalli,Hole Narsipur,2,2,3.2,0,106,12.6676,76.2417
617035,Maluganahalli,Hole Narsipur,3,2,5.9,0,252,12.7061,76.3456
616987,Managanahalli,Hole Narsipur,34,28,34.1,62,215,12.7274,76.2634
616911,Mangalapura,Hole Narsipur,5,5,3.4,80,219,12.7992,76.2643
616980,Mangalavadi,Hole Narsipur,7,7,7.5,0,341,12.6328,76.2515
616881,Maragaudanahalli,Hole Narsipur,16,14,30.4,12,449,12.8107,76.1801
617028,Marahalli,Hole Narsipur,27,14,24.2,26,202,12.6305,76.3098
617026,Marahalli,Hole Narsipur,36,25,27.2,100,58,12.6325,76.3096
617030,Marahalli,Hole Narsipur,2,2,4.7,0,238,12.6254,76.3227
616931,Maranayakana,Hole Narsipur,4,3,4.4,100,275,12.7819,76.3343
616868,Marashettihalli,Hole Narsipur,13,11,10.4,54,95,12.8166,76.2802
616867,Marashettihalli,Hole Narsipur,12,9,8.8,83,94,12.8229,76.2894
616847,Mavanur,Hole Narsipur,15,12,24.9,0,397,12.9242,76.2584
616985,Mayagaudana,Hole Narsipur,2,2,1.3,100,327,12.6904,76.2534
617037,Mayagondanahalli,Hole Narsipur,7,3,7.2,100,265,12.6923,76.3497
616846,Miskena,Hole Narsipur,6,6,5.2,33,47,12.9048,76.2512
616800,Mudalakoppalu,Hole Narsipur,8,8,12.4,0,163,12.8638,76.1873
616948,Muddanahalli,Hole Narsipur,4,4,2.3,100,128,12.7196,76.1929
616943,Mulekalenahalli,Hole Narsipur,28,24,20.8,32,278,12.8289,76.3605
616835,N.A,Hole Narsipur,16,15,16.3,50,149,12.8153,76.2481
617033,Nagaranahalli,Hole Narsipur,1,1,2.1,100,324,12.69,76.3387
617014,Nagartti,Hole Narsipur,25,19,48.3,4,233,12.7536,76.3394
617016,Nagartti,Hole Narsipur,1,1,3.4,0,56,12.7511,76.3492
616973,Nanjalapura,Hole Narsipur,3,3,2.0,100,152,12.6555,76.2224
617022,Neggalahalli,Hole Narsipur,12,8,11.4,58,193,12.6784,76.3206
616970,Neralabore,Hole Narsipur,19,13,17.3,0,175,12.6201,76.2088
616968,Nerale,Hole Narsipur,59,13,14.4,49,545,12.6283,76.1835
616959,Nidavani,Hole Narsipur,27,18,28.8,37,357,12.6749,76.1803
616789,Nyamanahalli,Hole Narsipur,10,10,11.9,0,281,12.8572,76.1622
616882,Paduvalahippe,Hole Narsipur,4,3,11.6,0,230,12.8224,76.1701
616826,Parasanahalli,Hole Narsipur,2,2,3.6,0,225,12.9166,76.2405
616920,Peddana,Hole Narsipur,2,2,10.9,50,159,12.7562,76.2749
616844,Pillenahalli,Hole Narsipur,10,10,8.0,50,162,12.8901,76.2559
617021,Rangenahalli,Hole Narsipur,82,62,99.8,85,376,12.6906,76.3244
616892,Sankanahalli,Hole Narsipur,118,65,72.2,81,148,12.7833,76.2108
617002,Shankara Settihalli,Hole Narsipur,1,1,2.8,0,188,12.6568,76.2821
616851,Shivpur,Hole Narsipur,23,19,20.1,30,35,12.8847,76.2634
617018,Shravanuru,Hole Narsipur,4,2,3.2,50,378,12.7433,76.3234
616938,Singapura,Hole Narsipur,22,21,24.0,18,368,12.82,76.3366
616819,Singarahalli,Hole Narsipur,18,17,18.7,100,475,12.8595,76.2266
616934,Somanahalli,Hole Narsipur,15,12,43.1,0,213,12.8044,76.3203
616965,Somanahalli,Hole Narsipur,11,3,11.7,91,411,12.6501,76.2042
616930,Srimattadakavalu,Hole Narsipur,1,1,2.4,0,969,12.7943,76.308
616910,Sunnakkal Hosuru,Hole Narsipur,12,7,7.1,92,229,12.7968,76.2773
616986,Tatanahalli,Hole Narsipur,54,48,46.0,0,429,12.7097,76.2473
616909,Tattekere,Hole Narsipur,43,28,33.2,30,346,12.8109,76.2721
616820,Tavanandi,Hole Narsipur,27,24,23.1,93,260,12.8759,76.2315
616984,Tejuru,Hole Narsipur,185,124,134.9,81,443,12.6772,76.2498
616828,Teranya,Hole Narsipur,34,25,40.7,26,384,12.8974,76.2302
616926,Tevadahalli,Hole Narsipur,16,16,27.9,12,383,12.7918,76.3005
617017,Uddeborepalace,Hole Narsipur,1,1,1.6,0,109,12.7387,76.3395
616946,Udduru,Hole Narsipur,9,9,9.6,11,632,12.7275,76.1679
616937,Ulivala,Hole Narsipur,2,2,3.2,0,427,12.8333,76.3403
616869,Unnenahalli,Hole Narsipur,1,1,2.6,0,125,12.8323,76.2852
617001,Uppara Hosahalli,Hole Narsipur,34,27,19.3,100,162,12.6448,76.2817
616945,Uyigodanahalli,Hole Narsipur,18,16,23.6,11,123,12.7121,76.1627
616859,Vaddarahalli,Hole Narsipur,9,9,10.9,0,216,12.8543,76.2883
616805,Vaddarapalya,Hole Narsipur,8,7,16.1,38,260,12.8292,76.1907
616941,Valambige,Hole Narsipur,43,37,49.1,2,312,12.8154,76.3566
617023,Yadegowdanahalli,Hole Narsipur,8,8,14.6,0,223,12.6582,76.3142
617024,Yadegowdanahalli,Hole Narsipur,11,8,19.1,64,203,12.6565,76.3022
616808,Yalleshwara,Hole Narsipur,3,3,1.2,0,65,12.8134,76.2045
616903,Yelechagahalli,Hole Narsipur,18,18,22.0,0,321,12.738,76.2325
